0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
0.37325364351272583,0.8560614585876465,5.754319545303588e-07,0.43823906779289246,0.8454856276512146,-0.03688368573784828,0.485210120677948,0.80647212266922,-0.06104410067200661,0.5088603496551514,0.770918071269989,-0.08627153933048248,0.4834915101528168,0.7369272112846375,-0.10936485230922699,0.47719207406044006,0.6185511350631714,-0.03734086826443672,0.5101957321166992,0.5153670907020569,-0.06582242995500565,0.5288681983947754,0.4511059522628784,-0.08269140124320984,0.5406249761581421,0.3915144205093384,-0.09192341566085815,0.43124595284461975,0.6109758019447327,-0.04631292447447777,0.445098340511322,0.49902990460395813,-0.08470595628023148,0.46201688051223755,0.4245530366897583,-0.11068004369735718,0.4726037383079529,0.3578443229198456,-0.12449111044406891,0.3863283693790436,0.6291431784629822,-0.05963318422436714,0.41446200013160706,0.590693473815918,-0.11362504959106445,0.4405916929244995,0.665667712688446,-0.1321062594652176,0.4549882113933563,0.7172531485557556,-0.12983107566833496,0.34507787227630615,0.6593359112739563,-0.07534625381231308,0.3341561257839203,0.5839874148368835,-0.10743643343448639,0.3239554464817047,0.5314276218414307,-0.1167445033788681,0.3160332441329956,0.47511202096939087,-0.11919395625591278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.37360426783561707,0.8562972545623779,5.804033094136685e-07,0.4386844038963318,0.8462886810302734,-0.03727831318974495,0.4855745732784271,0.8063721656799316,-0.06116197630763054,0.5085669159889221,0.7705873250961304,-0.0860644280910492,0.4824950098991394,0.7355078458786011,-0.10865329205989838,0.4775388836860657,0.61928391456604,-0.03630476072430611,0.5102880001068115,0.516348123550415,-0.0645165666937828,0.5288325548171997,0.4520753026008606,-0.08106803894042969,0.5402523875236511,0.3926488161087036,-0.09002726525068283,0.4313446283340454,0.6114041805267334,-0.04505036771297455,0.44521835446357727,0.4981752336025238,-0.08311206847429276,0.46284735202789307,0.42358195781707764,-0.10863111168146133,0.47412407398223877,0.3572103679180145,-0.122016042470932,0.3865368962287903,0.6291826367378235,-0.05836721137166023,0.4147031903266907,0.590643584728241,-0.11248139292001724,0.4403701424598694,0.6666809916496277,-0.13080942630767822,0.45415714383125305,0.7186629772186279,-0.128225639462471,0.34519800543785095,0.6589027643203735,-0.07415119558572769,0.33412307500839233,0.5839884877204895,-0.1065712496638298,0.3235793709754944,0.531178891658783,-0.1161530539393425,0.31525352597236633,0.47407788038253784,-0.11873019486665726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.3724994361400604,0.8549530506134033,5.875911028851988e-07,0.43738922476768494,0.8460258841514587,-0.03741749748587608,0.484029620885849,0.807293176651001,-0.06125788390636444,0.5077567100524902,0.7728211879730225,-0.08606036752462387,0.48292309045791626,0.7373731136322021,-0.10862793028354645,0.47804102301597595,0.6199039220809937,-0.03588490933179855,0.5099422931671143,0.5162683725357056,-0.06378722190856934,0.5283904075622559,0.4516336917877197,-0.07998701184988022,0.5393986105918884,0.3919956088066101,-0.08865100145339966,0.43192625045776367,0.6111989617347717,-0.04453371465206146,0.44602304697036743,0.4968894124031067,-0.08186188340187073,0.46348223090171814,0.4220579266548157,-0.10674019157886505,0.47414296865463257,0.35654813051223755,-0.11969760060310364,0.38721829652786255,0.6284282803535461,-0.05787132680416107,0.4136297106742859,0.5887888073921204,-0.11116192489862442,0.44004085659980774,0.6633155941963196,-0.1295546591281891,0.4548170268535614,0.7148133516311646,-0.12725067138671875,0.34528735280036926,0.6573818325996399,-0.07371361553668976,0.3335643708705902,0.5825342535972595,-0.10540792346000671,0.32280102372169495,0.5300570130348206,-0.11486752331256866,0.314475953578949,0.47375255823135376,-0.11753465980291367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.37136608362197876,0.854704737663269,5.705262537958333e-07,0.4374464750289917,0.8461774587631226,-0.037282172590494156,0.48466095328330994,0.8072397708892822,-0.0612446665763855,0.5093362331390381,0.7723868489265442,-0.08612257242202759,0.4832938313484192,0.7361629009246826,-0.1087905690073967,0.477423757314682,0.6191942095756531,-0.03721725568175316,0.5100137591362,0.5157989859580994,-0.06532024592161179,0.5282833576202393,0.4515582025051117,-0.08196841925382614,0.5393165946006775,0.3912414610385895,-0.0913231149315834,0.4311572313308716,0.6107622981071472,-0.04589369148015976,0.4452178478240967,0.49775025248527527,-0.08386062830686569,0.46233314275741577,0.42288631200790405,-0.10949176549911499,0.47297051548957825,0.35553863644599915,-0.12341364473104477,0.38644838333129883,0.6284624338150024,-0.059060532599687576,0.4147648811340332,0.587390124797821,-0.11273398995399475,0.4413852393627167,0.6631969809532166,-0.13139499723911285,0.45622843503952026,0.715248703956604,-0.12961529195308685,0.3446749746799469,0.6579882502555847,-0.0747053250670433,0.33342039585113525,0.5826922655105591,-0.10696154832839966,0.32270777225494385,0.5297530889511108,-0.11726202070713043,0.31504741311073303,0.4728948473930359,-0.12077739089727402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.3728988766670227,0.860864520072937,5.746998112954316e-07,0.437339723110199,0.8502301573753357,-0.03878851607441902,0.4839957654476166,0.8093544244766235,-0.06276009976863861,0.5031701326370239,0.7746313214302063,-0.08701611310243607,0.4761420786380768,0.7438154816627502,-0.10910864919424057,0.47595056891441345,0.6246867775917053,-0.03911147639155388,0.5088652968406677,0.5194708704948425,-0.06671291589736938,0.527316153049469,0.4536740779876709,-0.08331433683633804,0.5387454032897949,0.3925154507160187,-0.09284422546625137,0.42933887243270874,0.6145651936531067,-0.046403881162405014,0.4408475160598755,0.501846969127655,-0.083050437271595,0.4594785273075104,0.42756402492523193,-0.10788612812757492,0.47314509749412537,0.3613908588886261,-0.12168976664543152,0.3847569525241852,0.6314896941184998,-0.05819631367921829,0.41013985872268677,0.5925071239471436,-0.10904501378536224,0.4376453757286072,0.6646593809127808,-0.12716713547706604,0.4534209370613098,0.714053750038147,-0.1262066662311554,0.3426263928413391,0.6607165336608887,-0.07276807725429535,0.3294963240623474,0.5848434567451477,-0.103690505027771,0.3181683421134949,0.531943142414093,-0.11362455040216446,0.3099331259727478,0.4754360318183899,-0.11733033508062363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.371823251247406,0.8628743290901184,6.314761549219838e-07,0.4352642595767975,0.8554446697235107,-0.03964909166097641,0.4831302762031555,0.8121207356452942,-0.06436030566692352,0.5015642642974854,0.7756164073944092,-0.08998256921768188,0.4707258641719818,0.749177098274231,-0.11350084096193314,0.4752676486968994,0.627666175365448,-0.03699762001633644,0.5075840950012207,0.5193532705307007,-0.06433665007352829,0.5266849398612976,0.45418044924736023,-0.079804427921772,0.5373420715332031,0.39499953389167786,-0.08826156705617905,0.4289655089378357,0.6194380521774292,-0.04482700303196907,0.4438704550266266,0.5028587579727173,-0.08174294978380203,0.460900217294693,0.42782288789749146,-0.1054723858833313,0.4706548750400543,0.36112159490585327,-0.11766460537910461,0.3846481442451477,0.6366800665855408,-0.057767271995544434,0.4090821444988251,0.5939324498176575,-0.11118412017822266,0.4330514669418335,0.6738872528076172,-0.12853844463825226,0.4455578327178955,0.7281416654586792,-0.125417098402977,0.3420795500278473,0.6656642556190491,-0.07362988591194153,0.3315541744232178,0.5924028158187866,-0.10644800961017609,0.3198113441467285,0.5401709675788879,-0.11672331392765045,0.30971479415893555,0.4813709259033203,-0.12006581574678421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.3734511733055115,0.8618739247322083,6.162597401271341e-07,0.43603429198265076,0.8537160158157349,-0.03992171585559845,0.48245930671691895,0.8131030797958374,-0.06480330973863602,0.5017383694648743,0.7792345285415649,-0.09039746969938278,0.47318926453590393,0.7493585348129272,-0.11375638097524643,0.477043479681015,0.6262230277061462,-0.03738963603973389,0.508395791053772,0.5200841426849365,-0.06535406410694122,0.5270153880119324,0.4549211859703064,-0.08163250982761383,0.5378697514533997,0.39585769176483154,-0.09057510644197464,0.4301411807537079,0.6180664300918579,-0.044961411505937576,0.44357866048812866,0.5028940439224243,-0.08212468028068542,0.46023839712142944,0.4285857081413269,-0.10637126117944717,0.4703246057033539,0.363192081451416,-0.11890651285648346,0.38516825437545776,0.6357949376106262,-0.057617031037807465,0.4080899953842163,0.5946481823921204,-0.11072465032339096,0.43147891759872437,0.673782467842102,-0.1279127597808838,0.44411033391952515,0.7270042896270752,-0.12483540922403336,0.3425944149494171,0.6653093099594116,-0.07321351766586304,0.33187365531921387,0.5933110117912292,-0.1056843101978302,0.32041168212890625,0.5425365567207336,-0.11542070657014847,0.3108786344528198,0.4840061068534851,-0.11828736960887909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.37403953075408936,0.8604230880737305,6.038998208168778e-07,0.4371072053909302,0.8511303663253784,-0.038165055215358734,0.4827044606208801,0.8110728859901428,-0.06220052018761635,0.5018246173858643,0.7764566540718079,-0.08699577301740646,0.475525826215744,0.7432764172554016,-0.10984402894973755,0.47523242235183716,0.6268952488899231,-0.038522135466337204,0.5070191621780396,0.5202397704124451,-0.06664492934942245,0.5257115960121155,0.45433855056762695,-0.08279749751091003,0.5362975597381592,0.3941424489021301,-0.09123852103948593,0.4298595190048218,0.6183815002441406,-0.046380214393138885,0.44436490535736084,0.5029768943786621,-0.08366474509239197,0.46106070280075073,0.42657095193862915,-0.10818209499120712,0.4708850383758545,0.35968494415283203,-0.12069611996412277,0.3851659297943115,0.6359521746635437,-0.05882485955953598,0.40964946150779724,0.5980424284934998,-0.11226482689380646,0.43463635444641113,0.6742733120918274,-0.13056308031082153,0.4481789767742157,0.7265259027481079,-0.12785425782203674,0.34246739745140076,0.6655460596084595,-0.07371888309717178,0.33087050914764404,0.5908228158950806,-0.1058804988861084,0.31977102160453796,0.5384259223937988,-0.1152663379907608,0.3105090856552124,0.48100417852401733,-0.11765652894973755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.3748551309108734,0.8561575412750244,5.87053193612519e-07,0.4382454454898834,0.8458722829818726,-0.03664242476224899,0.48426467180252075,0.8055528402328491,-0.05998946726322174,0.5034754276275635,0.7690396308898926,-0.08402542024850845,0.4749060869216919,0.7378624677658081,-0.1062084436416626,0.47654789686203003,0.6233417391777039,-0.037665411829948425,0.5079859495162964,0.515466570854187,-0.06431827694177628,0.526160478591919,0.4506571888923645,-0.0795547142624855,0.5362645387649536,0.39088037610054016,-0.08760135620832443,0.43137121200561523,0.6149648427963257,-0.04585443437099457,0.445557177066803,0.5003708004951477,-0.08147720247507095,0.462166965007782,0.4249397814273834,-0.10578282922506332,0.470967173576355,0.35894984006881714,-0.11866823583841324,0.38664931058883667,0.63301682472229,-0.058219775557518005,0.4114427864551544,0.5941206812858582,-0.10907493531703949,0.43773555755615234,0.6666421890258789,-0.1272982358932495,0.45181626081466675,0.7167084217071533,-0.1256050169467926,0.34432345628738403,0.6637718081474304,-0.07294023782014847,0.3304752707481384,0.5873355269432068,-0.10297028720378876,0.3201156258583069,0.5337908864021301,-0.11175762861967087,0.31196510791778564,0.4772574305534363,-0.114305779337883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.3743693232536316,0.8576303720474243,5.847711008755141e-07,0.43808767199516296,0.8480081558227539,-0.03737032413482666,0.4846383333206177,0.8054437637329102,-0.06040302664041519,0.5025133490562439,0.7684527635574341,-0.0844099298119545,0.47307515144348145,0.7364822030067444,-0.10623520612716675,0.4760601818561554,0.6225774884223938,-0.03427895903587341,0.5080108046531677,0.5159950852394104,-0.06054713949561119,0.526760458946228,0.45211517810821533,-0.07524573057889938,0.5373870730400085,0.3931850790977478,-0.08307550847530365,0.43025410175323486,0.6142462491989136,-0.04239865764975548,0.4446464478969574,0.4993440508842468,-0.07848101854324341,0.46138447523117065,0.4251236021518707,-0.10232316702604294,0.4705143868923187,0.3591424524784088,-0.11460307240486145,0.386183500289917,0.6314594149589539,-0.0552527979016304,0.4122188985347748,0.5895556211471558,-0.10792173445224762,0.4365740716457367,0.6683685779571533,-0.12564611434936523,0.4487542510032654,0.7216449975967407,-0.12286414951086044,0.34404489398002625,0.6611717939376831,-0.07063501328229904,0.3323928117752075,0.5875228047370911,-0.1026703268289566,0.3210499882698059,0.5353235602378845,-0.11260262876749039,0.31130141019821167,0.4777701497077942,-0.11562845855951309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
